DATA_SOURCE,ENTITY_TYPE,RECORD_ID,NPI_NUMBER,NAME_ORG,DBA_NAME_ORG,DBA Name Type,MAILING_ADDR_LINE1,MAILING_ADDR_LINE2,MAILING_ADDR_CITY,MAILING_ADDR_STATE,MAILING_ADDR_POSTAL_CODE,MAILING_ADDR_COUNTRY,MAILING_PHONE_NUMBER,MAILINGFAX_PHONE_NUMBER,BUSINESS_ADDR_LINE1,BUSINESS_ADDR_LINE2,BUSINESS_ADDR_CITY,BUSINESS_ADDR_STATE,BUSINESS_ADDR_POSTAL_CODE,BUSINESS_ADDR_COUNTRY,PRACTICE_PHONE_NUMBER,PRACTICEFAX_PHONE_NUMBER,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,LICNUM1_OTHER_ID_NUMBER,LICNUM1_OTHER_ID_COUNTRY,LICNUM2_OTHER_ID_NUMBER,LICNUM2_OTHER_ID_COUNTRY,LICNUM3_OTHER_ID_NUMBER,LICNUM3_OTHER_ID_COUNTRY,LICNUM4_OTHER_ID_NUMBER,LICNUM4_OTHER_ID_COUNTRY,LICNUM5_OTHER_ID_NUMBER,LICNUM5_OTHER_ID_COUNTRY,LICNUM6_OTHER_ID_NUMBER,LICNUM6_OTHER_ID_COUNTRY,LICNUM7_OTHER_ID_NUMBER,LICNUM7_OTHER_ID_COUNTRY,LICNUM8_OTHER_ID_NUMBER,LICNUM8_OTHER_ID_COUNTRY,LICNUM9_OTHER_ID_NUMBER,LICNUM9_OTHER_ID_COUNTRY,LICNUM10_OTHER_ID_NUMBER,LICNUM10_OTHER_ID_COUNTRY,LICNUM11_OTHER_ID_NUMBER,LICNUM11_OTHER_ID_COUNTRY,LICNUM12_OTHER_ID_NUMBER,LICNUM12_OTHER_ID_COUNTRY,LICNUM13_OTHER_ID_NUMBER,LICNUM13_OTHER_ID_COUNTRY,LICNUM14_OTHER_ID_NUMBER,LICNUM14_OTHER_ID_COUNTRY,LICNUM15_OTHER_ID_NUMBER,LICNUM15_OTHER_ID_COUNTRY,Is Organization Subpart,Parent Organization LBN,Certification Date
NPI_ORGANIZATION,ORGANIZATION,1205820297,1205820297,VALLEY HOME HEALTH,,,1331 S RAINBOW BLVD,SUITE 101,LAS VEGAS,NV,891469238,US,7023888420,7025620912,1331 S RAINBOW BLVD,SUITE 101,LAS VEGAS,NV,891469238,US,7023888420,7023888420,09/06/2005,06/17/2020,,,624-HHA-13,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/17/2020
NPI_ORGANIZATION,ORGANIZATION,1306830450,1306830450,SAN MIGUEL CLINIC CORP DBA NORTHERN NEW MEXICO UROLOGY,,,2301 7TH ST,,LAS VEGAS,NM,877014966,US,5054544000,5054544004,2301 7TH ST,,LAS VEGAS,NM,877014966,US,5054544000,5054544000,09/06/2005,07/08/2007,,,2000173,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1053305862,1053305862,ROBERT B GRZYWACZ DPM A PROFESSIONAL CORPORATION,DESERT PODIATRY,Doing Business As,3221 E WARM SPRINGS RD,,LAS VEGAS,NV,891203157,US,7027337617,7027331732,3221 E WARM SPRINGS RD,,LAS VEGAS,NV,891203157,US,7027337617,7027337617,09/07/2005,05/23/2008,,,793965375,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1144214750,1144214750,"GASTROENTEROLOGY CENTER OF NEVADA, LLP (DESAI)",,,700 SHADOW LN,SUITE #165A,LAS VEGAS,NV,891064126,US,7029288101,7023820803,700 SHADOW LN,SUITE #165A,LAS VEGAS,NV,891064126,US,7029288101,7029288101,09/09/2005,07/08/2007,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1386638989,1386638989,"ENDOSCOPY CENTER OF SOUTHERN NEVADA II, LLC",,,700 SHADOW LN,SUITE #165A,LAS VEGAS,NV,891064126,US,7023828101,7023824890,4275 BURNHAM AVE,SUITE #340A,LAS VEGAS,NV,891195488,US,7027331291,7027331291,09/09/2005,07/08/2007,,,2508ASC6,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1780678383,1780678383,"ENDOSCOPY CENTER OF SOUTHERN NEVADA, LLC",,,700 SHADOW LN,SUITE #165B,LAS VEGAS,NV,891064126,US,7023800809,7023824641,700 SHADOW LN,SUITE #165A,LAS VEGAS,NV,891064126,US,7023800809,7023800809,09/09/2005,07/08/2007,,,472ASC9,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1962497453,1962497453,SWIFT'S CHILDREN'S CRITICAL CARE NETWORK,,,3006 S MARYLAND PKWY,#505,LAS VEGAS,NV,891092218,US,8883502911,7023695827,1155 MILL ST,,RENO,NV,895021576,US,8883502911,8883502911,09/12/2005,07/03/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1780679290,1780679290,AL-FATH AHMED PROFESSIONAL CORPORATION,EMANEST,Doing Business As,7437 S EASTERN AVE # 611,,LAS VEGAS,NV,891231538,US,7027863869,7025487445,7437 S EASTERN AVE # 611,,LAS VEGAS,NV,891231538,US,7022383465,7022383465,09/12/2005,05/05/2020,,,159008520-02,NV,159008520-02,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,05/05/2020
NPI_ORGANIZATION,ORGANIZATION,1821083387,1821083387,SWIFTS CRITICAL CARE NETWORK FOR CHILDREN MEDICAL GROUP,,,3006 S MARYLAND PKWY,#505,LAS VEGAS,NV,891092218,US,8883502911,7023695827,18321 CLARK ST,,TARZANA,CA,913563501,US,8883502911,8883502911,09/12/2005,07/08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1902891492,1902891492,SWIFT'S CRITICAL CARE NETWORK FOR CHILDREN MEDICAL GROUP,,,3006 S MARYLAND PKWY,#505,LAS VEGAS,NV,891092218,US,8883502911,7023695827,320 W PUEBLO ST,,SANTA BARBARA,CA,931054311,US,8883502911,8883502911,09/12/2005,07/08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1366437857,1366437857,JAMES SWIFT MD INC,SWIFT'S CRITICAL CARE NETWORK FOR CHILDREN MEDICAL GROUP INC,Doing Business As,3006 S MARYLAND PKWY,#505,LAS VEGAS,NV,891092218,US,8883502911,7023695827,1010 MURRAY ST,,SAN LUIS OBISPO,CA,934058800,US,8883502911,8883502911,09/12/2005,08/11/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1326033465,1326033465,"AUDIOLOGY ASSOCIATES OF LAS VEGAS, LLC.",,,7180 CASCADE VALLEY CT,SUITE 280,LAS VEGAS,NV,891280481,US,7028384552,7028388690,7180 CASCADE VALLEY CT,SUITE 280,LAS VEGAS,NV,891280481,US,7028384552,7028384552,09/14/2005,07/09/2007,,,A-161,NV,271,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1912992983,1912992983,OMER H WHARTON-ALI MD A PROFESSIONAL CORPORATION,,,PO BOX 364479,,N LAS VEGAS,NV,890368479,US,7023993404,7023991819,1703 CIVIC CENTER DR #1B,,N LAS VEGAS,NV,890307273,US,7023993404,7023993404,09/15/2005,01/08/2008,,,3863,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1003801861,1003801861,"ACADEMY MEDICAL EQUIPMENT, INC.",,,901 RANCHO LN,SUITE 140,LAS VEGAS,NV,891063836,US,7023829991,7023829636,901 RANCHO LN,SUITE 140,LAS VEGAS,NV,891063836,US,7023829991,7023829991,09/16/2005,08/09/2007,,,MP00001,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1316933344,1316933344,SF SPORTS MED & REHAB INC,SANTA FE SPORTS MEDICINE & REHABILITATION LLC,Former Legel Biz Name,104 OLD LAS VEGAS HWY,,SANTA FE,NM,875058199,US,5059924995,5059924985,104 OLD LAS VEGAS HWY,,SANTA FE,NM,875058199,US,5059924995,5059924995,09/26/2005,07/08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1154317964,1154317964,DESERT SPRINGS HOSPITAL,,,2075 E FLAMINGO RD,,LAS VEGAS,NV,891195188,US,7027338800,,2075 E FLAMINGO RD,,LAS VEGAS,NV,891195188,US,7027338800,7027338800,09/27/2005,06/16/2020,,,641HOS-20,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/16/2020
NPI_ORGANIZATION,ORGANIZATION,1457348823,1457348823,"PROSTHETIC CENTER OF EXCELLENCE, INC",,,400 SHADOW LANE,SUITE 110,LAS VEGAS,NV,89106,US,7023841410,7023840479,400 SHADOW LANE,SUITE 110,LAS VEGAS,NV,89106,US,7023841410,7023841410,09/30/2005,09/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1811984214,1811984214,QUI H THAI MD PC,COMPREHENSIVE MEDICAL CARE,Doing Business As,6090 S. FORT APACHE,145,LAS VEGAS,NV,891485618,US,7028771688,7028771888,6090 S FORT APACHE RD,145,LAS VEGAS,NV,891485617,US,7028771688,7028771688,09/30/2005,11/08/2010,,,11488,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1801883053,1801883053,"KCI USA, INC.",,,6103 FARINON DR,ATTN HCC,SAN ANTONIO,TX,782493442,US,,,3175 W ALI BABA LN,SUITE 806,LAS VEGAS,NV,89118,US,7027951061,7027951061,10/03/2005,08/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"KCI USA, INC.",
NPI_ORGANIZATION,ORGANIZATION,1912995309,1912995309,RD PRABHU-LATA K SHETE MDS LTD,,,5701 W CHARLESTON BLVD,SUITE 100,LAS VEGAS,NV,891461217,US,7028779514,7023123510,5701 W CHARLESTON BLVD,SUITE 100,LAS VEGAS,NV,891461217,US,7028779514,7028779514,10/10/2005,07/08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1982692349,1982692349,"SIERRA HOME MEDICAL PRODUCTS, INC",THC OF NEVADA,Doing Business As,6720 PLACID ST,,LAS VEGAS,NV,891193541,US,7027961016,7027924097,6720 PLACID ST,,LAS VEGAS,NV,891193541,US,7027961016,7027961016,10/10/2005,12/17/2013,,,479451180,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1275521247,1275521247,"ADVANCED VITAL CARE, INC",,,4020 W ALI BABA LN,SUITE D,LAS VEGAS,NV,891181670,US,7022625500,7022629997,4020 W ALI BABA LN,SUITE D,LAS VEGAS,NV,891181670,US,7022625500,7022625500,10/12/2005,04/20/2008,,,3731HHA-3,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1114916319,1114916319,NEW MEXICO BEHAVIORAL HEALTH INSTITUTE,LAS VEGAS MEDICAL CENTER,Former Legel Biz Name,3695 HOT SPRINGS BLVD,,LAS VEGAS,NM,877019549,US,5054542190,5054542222,3695 HOT SPRINGS BLVD,,LAS VEGAS,NM,877019549,US,5054542190,5054542190,10/19/2005,07/08/2007,,,5067,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1417947490,1417947490,VALLEY HOSPITAL MEDICAL CENTER,,,620 SHADOW LN,,LAS VEGAS,NV,891064119,US,7023884000,,620 SHADOW LN,,LAS VEGAS,NV,891064119,US,7023884000,7023884000,10/21/2005,06/17/2020,,,667HOS-19,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/17/2020
NPI_ORGANIZATION,ORGANIZATION,1346230323,1346230323,SPRING VALLEY MEDICAL CENTER,,,5400 S RAINBOW BLVD,,LAS VEGAS,NV,891181859,US,7028533000,,5400 S RAINBOW BLVD,,LAS VEGAS,NV,891181859,US,7028533000,7028533000,10/21/2005,06/17/2020,,,3420HOS-5,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/17/2020
NPI_ORGANIZATION,ORGANIZATION,1801886700,1801886700,NEPHROLOGY & ENDOCRINE ASSOCIATES INC,,,500 S RANCHO DR,SUITE 12,LAS VEGAS,NV,891064844,US,7028771887,7028774536,500 S RANCHO DR,SUITE 12,LAS VEGAS,NV,891064844,US,7028771887,7028771887,10/24/2005,03/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1831189638,1831189638,SUMMERLIN HOSPITAL MEDICAL CENTER L L C,SUMMERLIN HOSPITAL MEDICAL CENTER,Doing Business As,657 TOWN CENTER DR,,LAS VEGAS,NV,89144,US,7022337000,,657 TOWN CENTER DR,,LAS VEGAS,NV,89144,US,7022337000,7022337000,10/24/2005,06/17/2020,,,662HOS-21,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/17/2020
NPI_ORGANIZATION,ORGANIZATION,1265422885,1265422885,AMERICAN HOME MEDICAL EQUIPMENT INC,,,3863 S VALLLEY VIEW,SUITE 11,LAS VEGAS,NV,891032944,US,7023951850,7023651853,3863 S VALLLEY VIEW,SUITE 11,LAS VEGAS,NV,891032944,US,7023951850,7023951850,10/25/2005,07/08/2007,,,1000155424,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1043200736,1043200736,SUMMERLIN HOSPITAL MEDICAL CENTER L L C,SUMMERLIN HOSPITAL MEDICAL CENTER,Doing Business As,657 TOWN CENTER DRIVE,,LAS VEGAS,NV,891346367,US,7022337000,,657 TOWN CENTER DRIVE,,LAS VEGAS,NV,891346367,US,7022337000,7022337000,10/25/2005,06/17/2020,,,662HOS-21,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/17/2020
NPI_ORGANIZATION,ORGANIZATION,1043200454,1043200454,BROOKHAVEN NURSING HOME,,,813 4TH ST,,LAS VEGAS,NM,877014422,US,5054259304,5054259305,813 4TH ST,,LAS VEGAS,NM,877014422,US,5054259304,5054259304,10/26/2005,07/09/2007,,,1048,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1255321410,1255321410,BERNARD C ONG MD PC,"BERNARD ONG, MD",Doing Business As,10300 W CHARLESTON BLVD,#13-141,LAS VEGAS,NV,891351037,US,7027967979,7024567979,8551 W LAKE MEAD BLVD,SUITE 251,LAS VEGAS,NV,891287642,US,7027967979,7027967979,10/27/2005,02/06/2013,,,10098,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1538159728,1538159728,"TENAYA SURGICAL CENTER, LLC",,,2800 N TENAYA WAY,SUITE 101,LAS VEGAS,NV,891280652,US,7028387755,7029667766,2800 N TENAYA WAY,SUITE 101,LAS VEGAS,NV,891280652,US,7028387755,7028387755,10/27/2005,07/08/2007,,,3011ASC-8,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1093706343,1093706343,FREMONT PRIMARY CARE LTD,FREMONT MEDICAL CENTER,Doing Business As,PO BOX 1737,,LAS VEGAS,NV,891251737,US,7026716800,7026716856,520 FREMONT ST,,LAS VEGAS,NV,891015621,US,7023825200,7023825200,11/03/2005,11/13/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1205827458,1205827458,"ALLIED HOME HEALTH CARE SERVICES, INC.",,,3211 N TENAYA WAY,SUITE 108,LAS VEGAS,NV,891297439,US,7023954848,7023954890,3211 N TENAYA WAY,SUITE 108,LAS VEGAS,NV,891297439,US,7023954848,7023954848,11/04/2005,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1740261122,1740261122,"99TH MEDICAL GROUP, NELLIS AFB",,,4700 LAS VEGAS BLVD N,MIKE O'CALLAGHAN FEDERAL HOSPITAL,NELLIS AFB,NV,891916600,US,7026532616,,4700 LAS VEGAS BLVD N,MIKE O'CALLAGHAN FEDERAL HOSPITAL,NELLIS AFB,NV,891916600,US,7026532616,7026532616,11/10/2005,06/13/2008,,,5434,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1952382400,1952382400,CONSOLIDATED LABORATORY SERVICES INC,,,4275 BURNHAM AVE,SUITE 325,LAS VEGAS,NV,891195488,US,7029334522,7029325271,4275 BURNHAM AVE,SUITE 325,LAS VEGAS,NV,891195488,US,7029334522,7029334522,11/10/2005,07/09/2007,,,1944LIC-3,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1487635744,1487635744,RAPID MEDICAL SUPPLIES INC,,,3342 S SANDHILL RD,SUITE 5,LAS VEGAS,NV,891213455,US,,,3342 S SANDHILL RD,SUITE 5,LAS VEGAS,NV,891213455,US,7028662577,7028662577,11/11/2005,07/08/2007,,,2000009-424,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1932181914,1932181914,"HOSPICE OF THE WEST, LP",,,1950 S LAS VEGAS TRL,,WHITE SETTLEMENT,TX,761083350,US,8172467377,8178874887,1950 S LAS VEGAS TRL,,WHITE SETTLEMENT,TX,761083350,US,8172467377,8172467377,11/16/2005,07/09/2007,,,009414,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1356324123,1356324123,"EMY'S MEDICAL, INC.",,,6376 W SAHARA AVE,,LAS VEGAS,NV,891463050,US,7023649113,7023648322,6376 W SAHARA AVE,,LAS VEGAS,NV,891463050,US,7023649113,7023649113,11/24/2005,07/08/2007,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1184607632,1184607632,PREFERRED CARE WEST II INC,MISSION PINES NURSING AND REHAB CENTER,Doing Business As,5420 W PLANO PKWY,,PLANO,TX,750934823,US,9729313800,9727676222,2860 E CHEYENNE AVE,,NORTH LAS VEGAS,NV,890304234,US,7026447777,7026447777,11/29/2005,01/14/2013,,,691ICF-19,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1285617761,1285617761,LIFECARE MEDICAL SUPPLIES INC,CARE N HOME MEDICAL SUPPLIES INC,Former Legel Biz Name,3050 E DESERT INN RD,SUITE#124,LAS VEGAS,NV,891213870,US,7026961527,7026961591,3050 E DESERT INN RD,SUITE#124,LAS VEGAS,NV,891213870,US,7026961527,7026961527,11/29/2005,05/27/2015,,,005802700,NV,003302700,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1932183266,1932183266,SINGLE DAY SURGERY CENTER LLC,,,PO BOX 50485,,HENDERSON,NV,890160485,US,7023686000,7023686010,6950 W DESERT INN RD,SUITE 100,LAS VEGAS,NV,891173171,US,7023686000,7023686000,11/30/2005,11/02/2007,,,3454ASC2,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1780668863,1780668863,GOLDEN VALLEY HEALTH CENTER,,,737 W CHILDS AVE,,MERCED,CA,953416805,US,2093846493,2093831296,1717 LAS VEGAS ST,,MODESTO,CA,953585500,US,2094764200,2094764200,12/02/2005,02/09/2017,,,030000528,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1578547303,1578547303,FRANK J DELEE MD,,,700 SHADOW LN,# 330,LAS VEGAS,NV,891064159,US,7023889655,7023889339,700 SHADOW LN,# 330,LAS VEGAS,NV,891064159,US,7023889655,7023889655,12/05/2005,08/01/2007,,,4126,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1942284583,1942284583,"M&M ORTHOTIC & PROSTHETIC CENTERS, LLC",,,3061 S MARYLAND PKWY,SUITE 103,LAS VEGAS,NV,891092298,US,7029921200,7029921205,3061 S MARYLAND PKWY,SUITE 103,LAS VEGAS,NV,891092298,US,7029921200,7029921200,12/06/2005,03/07/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1205810827,1205810827,PEAK CONDITION LLC,ACHIEVE PHYSICAL THERAPY,Doing Business As,"6040 SOUTH RAINBOW BLVD.,",SUITE B-1,LAS VEGAS,NV,89118,US,7028769737,7028769741,"6040 SOUTH RAINBOW BLVD.,",SUITE B-1,LAS VEGAS,NV,89118,US,7028769737,7028769737,12/06/2005,12/21/2015,,,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1912983578,1912983578,"TURQUOISE, LTD.",DEL NORTE PHARMACY OF LAS VEGAS,Doing Business As,PO BOX 2407,,SHERMAN,TX,750912407,US,9038930677,9038933639,615 GRAND AVE,,LAS VEGAS,NM,877014514,US,5054256241,5054256241,12/15/2005,10/11/2016,,,PH2394,NM,PH2394,NM,PH2394,NM,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1629054994,1629054994,LAS VEGAS UROLOGY LLP,,,PO BOX 98821,,LAS VEGAS,NV,891938821,US,7022330727,7022334799,7500 SMOKE RANCH ROAD,SUITE 200,LAS VEGAS,NV,891280392,US,7022330727,7022330727,12/19/2005,03/22/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1295711372,1295711372,JURANI LLC,JURANI CLINIC,Doing Business As,633 N DECATUR BLVD,SUITE A,LAS VEGAS,NV,891071943,US,7022584900,7022585006,633 N DECATUR BLVD,SUITE A,LAS VEGAS,NV,891071943,US,7022584900,7022584900,12/20/2005,11/20/2017,,,6166,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1265419014,1265419014,THOMAS AND BIGLER LTD,KNEE AND SHOULDER INSTITUTE,Doing Business As,PO BOX 97618,,LAS VEGAS,NV,891937618,US,7029339393,7029336789,9499 W CHARLESTON BLVD,STE 200,LAS VEGAS,NV,891177147,US,7029339393,7029339393,12/22/2005,11/27/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1487631917,1487631917,HEALTHCARE PARTNERS MEDICAL GROUP COATS LTD,HEALTHCARE PARTNERS MEDICAL GROUP,Other Name,PO BOX 748356,,LOS ANGELES,CA,900748356,US,7023690142,7023690756,4880 S. WYNN RD,,LAS VEGAS,NV,891035406,US,7028715005,7028715005,12/27/2005,11/12/2019,,,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,,,,,,Y,HEALTHCARE PARTNERS MEDICAL GROUP (COATS) LTD,
NPI_ORGANIZATION,ORGANIZATION,1366429821,1366429821,FREMONT EMERGENCY SERVICES MANDAVIA LTD,"FREMONT EMERGENCY SERVICES (MANDAVIA), LTD.",Other Name,5000 HOPYARD RD STE 100,,PLEASANTON,CA,945883146,US,9259241600,9259240506,3100 N TENAYA WAY,,LAS VEGAS,NV,891280436,US,7022555025,7022555025,12/27/2005,01/10/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,01/10/2020
NPI_ORGANIZATION,ORGANIZATION,1235116716,1235116716,"DAVITA MEDICAL GROUP NEVADA (COATS), LTD.",HEALTHCARE PARTNERS - W. LAKE MEAD,Doing Business As,PO BOX 98978,,LAS VEGAS,NV,891938978,US,7022163346,7026716883,595 W LAKE MEAD PKWY,,HENDERSON,NV,890157071,US,7025665500,7025665500,12/27/2005,05/10/2017,,,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,NV,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1396722880,1396722880,J COREY BROWN MD FREMONT MEDICAL CENTER LTD,HCPNV - FREMONT INPATIENT TEAM,Doing Business As,PO BOX 98978,,LAS VEGAS,NV,891938978,US,7025072430,7026716883,1000 S RAINBOW BLVD STE A,,LAS VEGAS,NV,891456231,US,7026716819,7026716819,12/27/2005,06/10/2011,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1255318648,1255318648,"FREMONT WOMEN'S HEALTH, LLC",FREMONT WOMENS HEALTH CARE,Former Legel Biz Name,PO BOX 612,,LAS VEGAS,NV,891250612,US,7026716800,7026716855,3196 S MARYLAND PKWY,SUITE 303,LAS VEGAS,NV,891092305,US,7023832919,7023832919,12/27/2005,01/15/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1295712693,1295712693,FREMONT PRIMARY CARE - ENDOCRINOLOGY,JOSLIN DIABETES CENTER AFFILIATE AT FREMONT MEDICAL CENTER,Other Name,PO BOX 1737,,LAS VEGAS,NV,891251737,US,7026716800,7026716855,4880 WYNN RD,,LAS VEGAS,NV,891035406,US,7023623422,7023623422,12/27/2005,07/08/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPI_ORGANIZATION,ORGANIZATION,1679550149,1679550149,FREMONT EMERGENCY SERVICES MANDAVIA LTD,FREMONT EMERGENCY SERVICES (HENNER AND SEARS) LTD.,Former Legel Biz Name,PO BOX 638972,,CINCINNATI,OH,452638972,US,9259241600,,9300 W SUNSET RD,,LAS VEGAS,NV,891484844,US,7028802800,7028802800,12/27/2005,01/10/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,01/10/2020
NPI_ORGANIZATION,ORGANIZATION,1043297468,1043297468,"DAVITA MEDICAL GROUP NEVADA (COATS), LTD.","HEALTHCARE PARTNERS MEDICAL GROUP (COATS, LTD.",Doing Business As,PO BOX 98978,,LAS VEGAS,NV,891938978,US,7022163346,7026716883,5575 S DURANGO DR,#103,LAS VEGAS,NV,891131833,US,7024355437,7024355437,12/28/2005,05/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1598742934,1598742934,"DAVITA MEDICAL GROUP NEVADA (COATS), LTD.",HEALTHCARE PARTNERS MEDICAL GROUP,Doing Business As,PO BOX 98978,,LAS VEGAS,NV,891938978,US,7022163346,7026716883,1505 WIGWAM PKWY,#230,HENDERSON,NV,890748194,US,7028702099,7028702099,12/28/2005,05/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
